Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains
2001-05-02,127.41000366210938,127.69000244140625,126.0,126.81999969482422,80.51875305175781,9572900,0.0,0.0,0.0
2001-05-03,126.12999725341797,126.1500015258789,124.22000122070312,125.20999908447266,79.49656677246094,9926200,0.0,0.0,0.0
2001-05-04,123.6500015258789,127.3499984741211,123.44000244140625,127.33999633789062,80.8488998413086,12145300,0.0,0.0,0.0
2001-05-07,126.86000061035156,127.37999725341797,126.2300033569336,126.23999786376953,80.15054321289062,7185200,0.0,0.0,0.0
2001-05-08,126.86000061035156,127.0999984741211,125.55999755859375,126.18000030517578,80.1124267578125,6952600,0.0,0.0,0.0
2001-05-09,125.25,126.55000305175781,125.05999755859375,125.6500015258789,79.77592468261719,9507400,0.0,0.0,0.0
2001-05-10,127.26000213623047,127.5,125.7699966430664,126.0199966430664,80.01087188720703,6872400,0.0,0.0,0.0
2001-05-11,126.0,126.48999786376953,124.4000015258789,125.1500015258789,79.45844268798828,7734400,0.0,0.0,0.0
2001-05-14,124.9000015258789,125.44000244140625,124.45999908447266,125.4000015258789,79.6172103881836,7914000,0.0,0.0,0.0
2001-05-15,125.55000305175781,126.5,124.8499984741211,125.9800033569336,79.98544311523438,9782200,0.0,0.0,0.0
2001-05-16,124.83999633789062,129.1999969482422,124.62000274658203,128.9499969482422,81.87109375,14909000,0.0,0.0,0.0
2001-05-17,129.0,130.0800018310547,128.55999755859375,129.14999389648438,81.99807739257812,11824600,0.0,0.0,0.0
2001-05-18,129.08999633789062,129.74000549316406,128.10000610351562,129.74000549316406,82.37268829345703,6683100,0.0,0.0,0.0
2001-05-21,129.83999633789062,131.83999633789062,129.14999389648438,131.64999389648438,83.5853271484375,11531500,0.0,0.0,0.0
2001-05-22,131.8300018310547,132.08999633789062,131.07000732421875,131.47999572753906,83.47744750976562,8342700,0.0,0.0,0.0
2001-05-23,131.0500030517578,131.0500030517578,129.25,129.25,82.06156158447266,12330800,0.0,0.0,0.0
2001-05-24,129.47000122070312,130.0,128.5500030517578,129.6300048828125,82.30284118652344,7902800,0.0,0.0,0.0
2001-05-25,129.64999389648438,129.6999969482422,127.9000015258789,128.10000610351562,81.33140563964844,7425000,0.0,0.0,0.0
2001-05-29,128.22000122070312,128.35000610351562,126.9000015258789,127.08000183105469,80.68385314941406,9003900,0.0,0.0,0.0
2001-05-30,126.58999633789062,127.08999633789062,125.0,125.30000305175781,79.55371856689453,10041800,0.0,0.0,0.0
2001-05-31,125.43000030517578,126.76000213623047,125.26000213623047,125.94999694824219,79.9664077758789,9874200,0.0,0.0,0.0
2001-06-01,126.19999694824219,127.0999984741211,125.12000274658203,126.7300033569336,80.46157836914062,8848300,0.0,0.0,0.0
2001-06-04,126.80000305175781,127.43000030517578,126.08000183105469,127.33999633789062,80.8488998413086,5623500,0.0,0.0,0.0
2001-06-05,127.48999786376953,129.22999572753906,127.2699966430664,128.8000030517578,81.77584075927734,9115400,0.0,0.0,0.0
2001-06-06,128.8300018310547,128.8300018310547,127.36000061035156,127.7300033569336,81.09657287597656,12064900,0.0,0.0,0.0
2001-06-07,127.05000305175781,128.35000610351562,127.0,128.19000244140625,81.38858032226562,7355300,0.0,0.0,0.0
2001-06-08,127.69999694824219,127.87000274658203,126.13999938964844,127.0,80.633056640625,8170600,0.0,0.0,0.0
2001-06-11,126.70999908447266,126.98999786376953,125.41000366210938,126.0999984741211,80.06161499023438,7012200,0.0,0.0,0.0
2001-06-12,124.86000061035156,126.73999786376953,124.04000091552734,125.87999725341797,79.92194366455078,9364400,0.0,0.0,0.0
2001-06-13,126.16999816894531,126.58000183105469,124.6500015258789,124.80000305175781,79.23626708984375,7629400,0.0,0.0,0.0
2001-06-14,124.18000030517578,124.30000305175781,121.75,122.0,77.45848083496094,12603000,0.0,0.0,0.0
2001-06-15,120.91000366210938,122.4000015258789,120.4000015258789,121.8499984741211,77.58328247070312,16821100,0.346,0.0,0.0
2001-06-18,121.6500015258789,122.44000244140625,120.91000366210938,121.26000213623047,77.20763397216797,11368300,0.0,0.0,0.0
2001-06-19,122.37999725341797,122.88999938964844,120.88999938964844,121.79000091552734,77.54507446289062,7732300,0.0,0.0,0.0
2001-06-20,121.19000244140625,122.86000061035156,121.0999984741211,122.43000030517578,77.9526138305664,8787200,0.0,0.0,0.0
2001-06-21,122.22000122070312,124.30999755859375,122.1500015258789,123.81999969482422,78.83763122558594,12259100,0.0,0.0,0.0
2001-06-22,123.48999786376953,123.58999633789062,122.16000366210938,122.8499984741211,78.22000885009766,12212000,0.0,0.0,0.0
2001-06-25,123.27999877929688,123.44000244140625,121.5,121.72000122070312,77.50054168701172,8406800,0.0,0.0,0.0
2001-06-26,120.9000015258789,122.38999938964844,120.56999969482422,121.55000305175781,77.39230346679688,8005800,0.0,0.0,0.0
2001-06-27,121.5999984741211,122.23999786376953,120.91000366210938,121.4800033569336,77.34773254394531,10105100,0.0,0.0,0.0
2001-06-28,122.0,123.94000244140625,121.93000030517578,122.1500015258789,77.7743148803711,10269300,0.0,0.0,0.0
2001-06-29,122.80000305175781,124.01000213623047,122.26000213623047,122.5999984741211,78.0608139038086,9824200,0.0,0.0,0.0
2001-07-02,122.80000305175781,124.31999969482422,122.62000274658203,124.12999725341797,79.03498840332031,8522200,0.0,0.0,0.0
2001-07-03,123.9800033569336,124.0999984741211,123.05000305175781,124.0999984741211,79.01593017578125,3303100,0.0,0.0,0.0
2001-07-05,123.06999969482422,123.6500015258789,121.66000366210938,121.68000030517578,77.47502899169922,5517900,0.0,0.0,0.0
2001-07-06,121.30999755859375,121.48999786376953,119.05000305175781,119.05000305175781,75.80050659179688,11665900,0.0,0.0,0.0
2001-07-09,119.48999786376953,120.54000091552734,119.19999694824219,119.69999694824219,76.21435546875,8339300,0.0,0.0,0.0
2001-07-10,120.29000091552734,120.63999938964844,118.20999908447266,118.26000213623047,75.29752349853516,8630700,0.0,0.0,0.0
2001-07-11,118.0999984741211,118.88999938964844,117.08999633789062,118.37999725341797,75.37393188476562,15328600,0.0,0.0,0.0
2001-07-12,119.5,121.47000122070312,119.30999755859375,121.19000244140625,77.1630859375,12002800,0.0,0.0,0.0
2001-07-13,120.83999633789062,122.31999969482422,120.62000274658203,122.23999786376953,77.83161926269531,10433800,0.0,0.0,0.0
2001-07-16,121.7699966430664,122.27999877929688,120.29000091552734,120.70999908447266,76.85745239257812,6915300,0.0,0.0,0.0
2001-07-17,120.19999694824219,121.94999694824219,119.83000183105469,121.83999633789062,77.57695007324219,7469800,0.0,0.0,0.0
2001-07-18,120.55999755859375,121.63999938964844,120.05999755859375,121.01000213623047,77.0484619140625,7709300,0.0,0.0,0.0
2001-07-19,122.18000030517578,122.9800033569336,120.76000213623047,122.06999969482422,77.72337341308594,10082900,0.0,0.0,0.0
2001-07-20,121.1500015258789,121.94000244140625,120.91999816894531,121.33999633789062,77.25857543945312,6705800,0.0,0.0,0.0
2001-07-23,121.80000305175781,121.87999725341797,118.94999694824219,118.94999694824219,75.73685455322266,8065200,0.0,0.0,0.0
2001-07-24,119.0,119.19999694824219,116.75,117.80000305175781,75.0046157836914,12269000,0.0,0.0,0.0
2001-07-25,117.91999816894531,119.4800033569336,117.45999908447266,119.0999984741211,75.83231353759766,12088500,0.0,0.0,0.0
2001-07-26,119.05999755859375,120.8499984741211,118.55999755859375,120.3499984741211,76.62824249267578,12898200,0.0,0.0,0.0
2001-07-27,120.83000183105469,121.3499984741211,119.91000366210938,120.80999755859375,76.92113494873047,8478800,0.0,0.0,0.0
2001-07-30,121.19000244140625,121.3499984741211,120.30000305175781,120.8499984741211,76.94660949707031,8547700,0.0,0.0,0.0
2001-07-31,121.0,122.68000030517578,120.80000305175781,121.3499984741211,77.26492309570312,11918100,0.0,0.0,0.0
2001-08-01,121.97000122070312,122.69999694824219,121.55000305175781,122.11000061035156,77.74882507324219,11940800,0.0,0.0,0.0
2001-08-02,123.2300033569336,123.25,121.88999938964844,122.61000061035156,78.06719970703125,11070100,0.0,0.0,0.0
2001-08-03,122.36000061035156,122.36000061035156,120.9000015258789,121.94000244140625,77.64060974121094,10816300,0.0,0.0,0.0
2001-08-06,121.3499984741211,121.51000213623047,120.0999984741211,120.30000305175781,76.59638977050781,8550100,0.0,0.0,0.0
2001-08-07,120.2699966430664,121.19999694824219,119.91000366210938,120.7699966430664,76.89564514160156,8865100,0.0,0.0,0.0
2001-08-08,120.12000274658203,121.16000366210938,118.43000030517578,118.52999877929688,75.46941375732422,15183800,0.0,0.0,0.0
2001-08-09,118.69999694824219,118.97000122070312,117.86000061035156,118.87999725341797,75.6922607421875,14118500,0.0,0.0,0.0
2001-08-10,118.80000305175781,119.83999633789062,117.33999633789062,119.29000091552734,75.95330810546875,11173300,0.0,0.0,0.0
2001-08-13,119.5999984741211,119.8499984741211,118.80999755859375,119.31999969482422,75.97242736816406,7431600,0.0,0.0,0.0
2001-08-14,120.13999938964844,120.3499984741211,118.80000305175781,119.2699966430664,75.9405746459961,13178100,0.0,0.0,0.0
2001-08-15,119.2300033569336,119.61000061035156,118.08000183105469,118.23999786376953,75.2847671508789,8520600,0.0,0.0,0.0
2001-08-16,117.80000305175781,118.75,117.0,118.6500015258789,75.54582214355469,10734700,0.0,0.0,0.0
2001-08-17,117.6500015258789,117.87000274658203,116.01000213623047,116.75,74.33606719970703,11604600,0.0,0.0,0.0
2001-08-20,116.80000305175781,117.9000015258789,116.55000305175781,117.83000183105469,75.02375030517578,10417400,0.0,0.0,0.0
2001-08-21,117.80000305175781,118.54000091552734,115.80000305175781,115.81999969482422,73.74395751953125,14480800,0.0,0.0,0.0
2001-08-22,116.75,117.43000030517578,115.77999877929688,117.0199966430664,74.50797271728516,11752300,0.0,0.0,0.0
2001-08-23,116.95999908447266,117.5199966430664,116.48999786376953,116.5999984741211,74.2405776977539,8744100,0.0,0.0,0.0
2001-08-24,117.20999908447266,119.12999725341797,116.73999786376953,119.0199966430664,75.78141784667969,11687700,0.0,0.0,0.0
2001-08-27,118.97000122070312,119.19999694824219,118.26000213623047,118.30999755859375,75.32936096191406,7425100,0.0,0.0,0.0
2001-08-28,118.27999877929688,118.48999786376953,116.58000183105469,116.58000183105469,74.22782897949219,12046600,0.0,0.0,0.0
2001-08-29,117.12999725341797,117.18000030517578,115.16999816894531,115.54000091552734,73.5656509399414,16180000,0.0,0.0,0.0
2001-08-30,114.8499984741211,115.73999786376953,112.04000091552734,113.31999969482422,72.15214538574219,17692600,0.0,0.0,0.0
2001-08-31,113.4000015258789,114.7699966430664,113.12999725341797,114.1500015258789,72.68064880371094,15985400,0.0,0.0,0.0
2001-09-04,113.8499984741211,116.16999816894531,113.37000274658203,113.41999816894531,72.21582794189453,24473400,0.0,0.0,0.0
2001-09-05,113.69999694824219,114.19000244140625,111.94999694824219,113.69999694824219,72.39414978027344,21477100,0.0,0.0,0.0
2001-09-06,112.6500015258789,113.30000305175781,110.7699966430664,110.7699966430664,70.52857208251953,21653000,0.0,0.0,0.0
2001-09-07,110.0199966430664,111.25,108.62999725341797,108.72000122070312,69.2232894897461,33133900,0.0,0.0,0.0
2001-09-10,107.69999694824219,110.3499984741211,107.69999694824219,110.05000305175781,70.0700912475586,23408700,0.0,0.0,0.0
2001-09-17,101.0,106.4000015258789,100.0,104.30000305175781,66.40901184082031,32388700,0.0,0.0,0.0
2001-09-18,104.33000183105469,105.30000305175781,103.36000061035156,104.05000305175781,66.24984741210938,22029200,0.0,0.0,0.0
2001-09-19,104.0999984741211,104.5,98.55999755859375,101.94999694824219,64.91272735595703,42771800,0.0,0.0,0.0
2001-09-20,100.4000015258789,101.80999755859375,98.55999755859375,98.70999908447266,62.84981155395508,36210900,0.0,0.0,0.0
2001-09-21,94.27999877929688,98.98999786376953,93.80000305175781,97.27999877929688,62.17170715332031,49782100,0.369,0.0,0.0
2001-09-24,99.72000122070312,101.16000366210938,99.05999755859375,100.69999694824219,64.35745239257812,25549600,0.0,0.0,0.0
2001-09-25,100.75,102.0,99.9000015258789,101.75,65.02851104736328,25466200,0.0,0.0,0.0
2001-09-26,102.3499984741211,102.4000015258789,100.43000030517578,101.38999938964844,64.79844665527344,18587500,0.0,0.0,0.0
2001-09-27,101.25,102.29000091552734,100.0,102.2699966430664,65.36080169677734,20536800,0.0,0.0,0.0
2001-09-28,102.9800033569336,109.62000274658203,102.5,104.44000244140625,66.7476806640625,21687200,0.0,0.0,0.0
2001-10-01,103.9000015258789,104.31999969482422,102.83000183105469,104.2699966430664,66.63899230957031,20457400,0.0,0.0,0.0
2001-10-02,104.0,105.58000183105469,103.6500015258789,105.58000183105469,67.47624969482422,19833100,0.0,0.0,0.0
2001-10-03,104.5999984741211,107.87999725341797,104.3499984741211,107.3499984741211,68.60749053955078,32045800,0.0,0.0,0.0
2001-10-04,108.29000091552734,108.97000122070312,106.75,107.44000244140625,68.66493225097656,32674100,0.0,0.0,0.0
2001-10-05,107.25,107.62000274658203,105.5199966430664,107.2300033569336,68.5307846069336,29796100,0.0,0.0,0.0
2001-10-08,106.2699966430664,107.30000305175781,105.87000274658203,106.52999877929688,68.08341979980469,12970300,0.0,0.0,0.0
2001-10-09,106.61000061035156,106.75,105.5999984741211,105.95999908447266,67.7190933227539,15976300,0.0,0.0,0.0
2001-10-10,105.80000305175781,108.55000305175781,105.5199966430664,108.31999969482422,69.22737884521484,19987400,0.0,0.0,0.0
2001-10-11,108.94999694824219,110.30000305175781,108.94999694824219,110.0,70.30103302001953,23006300,0.0,0.0,0.0
2001-10-12,109.1500015258789,109.88999938964844,107.30000305175781,109.5,69.9815444946289,31360500,0.0,0.0,0.0
2001-10-15,108.62999725341797,109.44999694824219,108.05999755859375,109.30000305175781,69.85372161865234,16873000,0.0,0.0,0.0
2001-10-16,109.80000305175781,110.61000061035156,108.94999694824219,109.98999786376953,70.294677734375,15877100,0.0,0.0,0.0
2001-10-17,111.06999969482422,111.1500015258789,107.6500015258789,107.6500015258789,68.7991943359375,28542300,0.0,0.0,0.0
2001-10-18,107.81999969482422,108.16000366210938,106.75,107.41999816894531,68.6522216796875,16510000,0.0,0.0,0.0
2001-10-19,107.0,107.91000366210938,106.01000213623047,107.3499984741211,68.60749053955078,21912500,0.0,0.0,0.0
2001-10-22,107.30000305175781,109.56999969482422,107.20999908447266,109.47000122070312,69.96239471435547,17540600,0.0,0.0,0.0
2001-10-23,109.95999908447266,110.27999877929688,108.37999725341797,108.91000366210938,69.60444641113281,22062500,0.0,0.0,0.0
2001-10-24,108.9800033569336,109.44999694824219,108.22000122070312,108.62000274658203,69.41912841796875,16065200,0.0,0.0,0.0
2001-10-25,107.44999694824219,110.5999984741211,106.73999786376953,110.56999969482422,70.66536712646484,27467900,0.0,0.0,0.0
2001-10-26,109.94999694824219,111.79000091552734,109.66999816894531,110.31999969482422,70.50555419921875,18623300,0.0,0.0,0.0
2001-10-29,110.16000366210938,110.55000305175781,107.44999694824219,107.44999694824219,68.67137908935547,18727500,0.0,0.0,0.0
2001-10-30,107.3499984741211,107.69999694824219,105.55999755859375,106.16000366210938,67.84690856933594,26178600,0.0,0.0,0.0
2001-10-31,106.9000015258789,107.86000061035156,105.80000305175781,105.80000305175781,67.61683654785156,28124200,0.0,0.0,0.0
2001-11-01,106.5999984741211,109.01000213623047,105.69999694824219,108.51000213623047,69.34879302978516,29806800,0.0,0.0,0.0
2001-11-02,108.44000244140625,109.37999725341797,107.87000274658203,109.25,69.82176971435547,17575900,0.0,0.0,0.0
2001-11-05,110.12000274658203,111.08999633789062,109.94999694824219,110.68000030517578,70.73564910888672,15929500,0.0,0.0,0.0
2001-11-06,110.3499984741211,112.4800033569336,109.8499984741211,112.4000015258789,71.83490753173828,23245800,0.0,0.0,0.0
2001-11-07,111.7699966430664,113.12000274658203,111.63999938964844,112.25,71.7390365600586,19716000,0.0,0.0,0.0
2001-11-08,112.87000274658203,114.08000183105469,111.9000015258789,112.5999984741211,71.9627456665039,22563500,0.0,0.0,0.0
2001-11-09,112.25,112.95999908447266,111.44000244140625,112.72000122070312,72.03946685791016,15895800,0.0,0.0,0.0
2001-11-12,111.0,112.6500015258789,110.0,112.02999877929688,71.59843444824219,26068800,0.0,0.0,0.0
2001-11-13,113.44000244140625,114.55000305175781,113.18000030517578,114.55000305175781,73.20899200439453,15296200,0.0,0.0,0.0
2001-11-14,115.16999816894531,115.4000015258789,113.70999908447266,114.66000366210938,73.27928161621094,17571300,0.0,0.0,0.0
2001-11-15,114.37000274658203,115.18000030517578,113.93000030517578,114.87000274658203,73.4134750366211,19470200,0.0,0.0,0.0
2001-11-16,115.08000183105469,115.0999984741211,113.4000015258789,114.36000061035156,73.0875473022461,18134900,0.0,0.0,0.0
2001-11-19,114.91999816894531,115.8499984741211,114.44999694824219,115.7699966430664,73.98870086669922,13625400,0.0,0.0,0.0
2001-11-20,115.37000274658203,115.80000305175781,114.63999938964844,114.80000305175781,73.36876678466797,16209700,0.0,0.0,0.0
2001-11-21,114.5,114.66999816894531,113.51000213623047,114.04000091552734,72.88304901123047,11470200,0.0,0.0,0.0
2001-11-23,114.04000091552734,115.75,114.0,115.68000030517578,73.93119049072266,6717100,0.0,0.0,0.0
2001-11-26,115.75,116.33999633789062,115.06999969482422,115.93000030517578,74.09093475341797,13726000,0.0,0.0,0.0
2001-11-27,115.62000274658203,116.9000015258789,114.08999633789062,115.43000030517578,73.77136993408203,19261400,0.0,0.0,0.0
2001-11-28,114.73999786376953,115.16999816894531,113.25,113.33999633789062,72.4356689453125,20195500,0.0,0.0,0.0
2001-11-29,113.66000366210938,114.91999816894531,113.0,114.87000274658203,73.4134750366211,16354700,0.0,0.0,0.0
2001-11-30,114.4000015258789,114.91000366210938,114.0199966430664,114.05000305175781,72.88941192626953,13680300,0.0,0.0,0.0
2001-12-03,113.6500015258789,114.08000183105469,113.01000213623047,113.37000274658203,72.45484161376953,15220400,0.0,0.0,0.0
2001-12-04,113.91999816894531,115.30000305175781,113.3499984741211,115.29000091552734,73.68191528320312,17239900,0.0,0.0,0.0
2001-12-05,115.61000061035156,118.0,115.55999755859375,117.4000015258789,75.03040313720703,25204000,0.0,0.0,0.0
2001-12-06,117.33999633789062,117.94000244140625,116.93000030517578,117.33999633789062,74.99207305908203,17972900,0.0,0.0,0.0
2001-12-07,116.9000015258789,117.08999633789062,115.69999694824219,116.55999755859375,74.49356079101562,18857800,0.0,0.0,0.0
2001-12-10,115.8499984741211,116.38999938964844,114.3499984741211,114.37999725341797,73.1003189086914,13862700,0.0,0.0,0.0
2001-12-11,114.9000015258789,115.72000122070312,113.9000015258789,114.1500015258789,72.95338439941406,20833300,0.0,0.0,0.0
2001-12-12,114.55000305175781,114.77999877929688,113.11000061035156,114.27999877929688,73.03642272949219,16171500,0.0,0.0,0.0
2001-12-13,113.44999694824219,113.69999694824219,112.04000091552734,112.05999755859375,71.6176528930664,19026700,0.0,0.0,0.0
2001-12-14,112.33000183105469,113.48999786376953,112.0,113.12999725341797,72.30145263671875,16721900,0.0,0.0,0.0
2001-12-17,112.98999786376953,114.36000061035156,112.9000015258789,114.30000305175781,73.04925537109375,13925900,0.0,0.0,0.0
2001-12-18,114.62999725341797,115.1500015258789,114.33999633789062,114.9800033569336,73.48377990722656,13663700,0.0,0.0,0.0
2001-12-19,114.08999633789062,115.91999816894531,114.0,115.79000091552734,74.00149536132812,20143400,0.0,0.0,0.0
2001-12-20,115.5,115.80000305175781,114.55000305175781,114.6500015258789,73.27287292480469,14867900,0.0,0.0,0.0
2001-12-21,115.02999877929688,115.06999969482422,114.19999694824219,114.94999694824219,73.71731567382812,14037700,0.393,0.0,0.0
2001-12-24,114.83000183105469,115.04000091552734,114.61000061035156,114.7300033569336,73.57622528076172,5728800,0.0,0.0,0.0
2001-12-26,114.6500015258789,116.20999908447266,114.6500015258789,115.36000061035156,73.98025512695312,10304800,0.0,0.0,0.0
2001-12-27,115.30000305175781,116.08000183105469,115.25,116.05999755859375,74.4291763305664,9407300,0.0,0.0,0.0
2001-12-28,116.29000091552734,116.75,115.91999816894531,116.0,74.39070129394531,10593800,0.0,0.0,0.0
2001-12-31,116.1500015258789,116.38999938964844,114.2300033569336,114.30000305175781,73.30046844482422,14619500,0.0,0.0,0.0
2002-01-02,115.11000061035156,115.75,113.80999755859375,115.52999877929688,74.0892562866211,18651900,0.0,0.0,0.0
2002-01-03,115.6500015258789,116.94999694824219,115.54000091552734,116.83999633789062,74.92936706542969,15743000,0.0,0.0,0.0
2002-01-04,117.16999816894531,117.9800033569336,116.55000305175781,117.62000274658203,75.42959594726562,20140700,0.0,0.0,0.0
2002-01-07,117.69999694824219,117.98999786376953,116.55999755859375,116.79000091552734,74.89728546142578,13106500,0.0,0.0,0.0
2002-01-08,116.79000091552734,117.05999755859375,115.97000122070312,116.5199966430664,74.72410583496094,12683700,0.0,0.0,0.0
2002-01-09,116.68000030517578,117.77999877929688,115.33999633789062,115.56999969482422,74.11493682861328,16610300,0.0,0.0,0.0
2002-01-10,115.69000244140625,116.3499984741211,115.30000305175781,116.08000183105469,74.44197845458984,12823400,0.0,0.0,0.0
2002-01-11,116.20999908447266,116.27999877929688,114.69999694824219,114.94000244140625,73.71092224121094,13708400,0.0,0.0,0.0
2002-01-14,114.6500015258789,114.83999633789062,113.95999908447266,114.22000122070312,73.2491455078125,12301100,0.0,0.0,0.0
2002-01-15,114.55000305175781,115.38999938964844,113.9000015258789,115.1500015258789,73.8455581665039,20219900,0.0,0.0,0.0
2002-01-16,114.30000305175781,114.4000015258789,112.69000244140625,112.81999969482422,72.35133361816406,17067000,0.0,0.0,0.0
2002-01-17,113.76000213623047,114.23999786376953,113.4000015258789,113.66999816894531,72.89643096923828,17283400,0.0,0.0,0.0
2002-01-18,113.0,113.8499984741211,112.66999816894531,113.1500015258789,72.56295776367188,17028000,0.0,0.0,0.0
2002-01-22,113.75,113.93000030517578,112.0199966430664,112.37000274658203,72.062744140625,11689300,0.0,0.0,0.0
2002-01-23,112.62999725341797,113.55000305175781,112.0199966430664,113.2300033569336,72.6142578125,12438900,0.0,0.0,0.0
2002-01-24,113.63999938964844,114.25,113.31999969482422,113.58000183105469,72.83871459960938,12142800,0.0,0.0,0.0
2002-01-25,113.12000274658203,114.18000030517578,113.04000091552734,113.55000305175781,72.8194808959961,12810700,0.0,0.0,0.0
2002-01-28,113.9000015258789,114.19000244140625,112.91999816894531,113.86000061035156,73.01826477050781,10589200,0.0,0.0,0.0
2002-01-29,113.8499984741211,114.12999725341797,110.05000305175781,110.27999877929688,70.72246551513672,27720800,0.0,0.0,0.0
2002-01-30,110.38999938964844,113.38999938964844,108.4000015258789,111.87000274658203,71.74211883544922,34711800,0.0,0.0,0.0
2002-01-31,112.1500015258789,113.30000305175781,111.62000274658203,113.18000030517578,72.58219909667969,19909200,0.0,0.0,0.0
2002-02-01,113.08999633789062,113.30000305175781,112.16999816894531,112.6500015258789,72.24238586425781,15838500,0.0,0.0,0.0
2002-02-04,112.2300033569336,112.2300033569336,109.44000244140625,109.8499984741211,70.44669342041016,24243400,0.0,0.0,0.0
2002-02-05,109.4000015258789,110.48999786376953,108.52999877929688,109.16999816894531,70.01056671142578,33614000,0.0,0.0,0.0
2002-02-06,109.6500015258789,109.73999786376953,108.05999755859375,108.69999694824219,69.70915985107422,29486000,0.0,0.0,0.0
2002-02-07,108.72000122070312,109.86000061035156,108.0,108.0199966430664,69.27308654785156,23445400,0.0,0.0,0.0
2002-02-08,108.62999725341797,110.75,108.30000305175781,110.08999633789062,70.60060119628906,19277800,0.0,0.0,0.0
2002-02-11,110.05000305175781,111.63999938964844,109.81999969482422,111.44000244140625,71.46634674072266,18792400,0.0,0.0,0.0
2002-02-12,110.95999908447266,111.70999908447266,110.02999877929688,111.08999633789062,71.24189758300781,13942500,0.0,0.0,0.0
2002-02-13,111.4800033569336,112.54000091552734,111.3499984741211,112.2699966430664,71.99862670898438,16781100,0.0,0.0,0.0
2002-02-14,112.51000213623047,112.97000122070312,111.58999633789062,112.05999755859375,71.86397552490234,20453800,0.0,0.0,0.0
2002-02-15,112.1500015258789,112.23999786376953,110.70999908447266,110.88999938964844,71.1136474609375,18366800,0.0,0.0,0.0
2002-02-19,110.1500015258789,110.29000091552734,108.61000061035156,108.76000213623047,69.74766540527344,15988100,0.0,0.0,0.0
2002-02-20,109.05000305175781,110.58999633789062,107.81999969482422,110.58999633789062,70.92125701904297,29242800,0.0,0.0,0.0
2002-02-21,109.93000030517578,110.62999725341797,108.26000213623047,108.30000305175781,69.45266723632812,26288600,0.0,0.0,0.0
2002-02-22,108.3499984741211,109.94000244140625,107.87000274658203,109.63999938964844,70.31201171875,26572900,0.0,0.0,0.0
2002-02-25,109.73999786376953,111.80999755859375,109.69999694824219,111.44999694824219,71.4727783203125,17458700,0.0,0.0,0.0
2002-02-26,111.5999984741211,112.04000091552734,110.56999969482422,111.22000122070312,71.32525634765625,22346500,0.0,0.0,0.0
2002-02-27,111.95999908447266,112.86000061035156,110.6500015258789,111.6500015258789,71.60101318359375,28597900,0.0,0.0,0.0
2002-02-28,111.83000183105469,112.75,111.02999877929688,111.1500015258789,71.28035736083984,23755400,0.0,0.0,0.0
2002-03-01,111.72000122070312,113.8499984741211,111.51000213623047,113.73999786376953,72.94136047363281,26273600,0.0,0.0,0.0
2002-03-04,113.9000015258789,115.98999786376953,113.6500015258789,115.75,74.2303237915039,27184600,0.0,0.0,0.0
2002-03-05,115.33000183105469,116.4000015258789,114.97000122070312,115.37999725341797,73.9930648803711,22718900,0.0,0.0,0.0
2002-03-06,115.0999984741211,117.1500015258789,115.06999969482422,116.75,74.87162780761719,20143200,0.0,0.0,0.0
2002-03-07,117.36000061035156,117.5,115.56999969482422,116.5,74.71131134033203,19330800,0.0,0.0,0.0
2002-03-08,117.37999725341797,117.9000015258789,116.4800033569336,116.98999786376953,75.02555084228516,19930100,0.0,0.0,0.0
2002-03-11,116.88999938964844,117.9000015258789,116.43000030517578,117.23999786376953,75.18586730957031,15621800,0.0,0.0,0.0
2002-03-12,116.0999984741211,117.25,115.94000244140625,117.16999816894531,75.14097595214844,17153600,0.0,0.0,0.0
2002-03-13,116.62999725341797,116.75,115.63999938964844,116.04000091552734,74.41631317138672,17175300,0.0,0.0,0.0
2002-03-14,116.04000091552734,116.43000030517578,115.62999725341797,115.87999725341797,74.31371307373047,11168100,0.0,0.0,0.0
2002-03-15,115.97000122070312,116.94999694824219,115.9000015258789,116.6500015258789,75.02179718017578,21220100,0.331,0.0,0.0
2002-03-18,117.0999984741211,117.55999755859375,116.0999984741211,116.66999816894531,75.03465270996094,17548900,0.0,0.0,0.0
2002-03-19,117.30000305175781,117.73999786376953,116.81999969482422,117.44999694824219,75.53636169433594,17912000,0.0,0.0,0.0
2002-03-20,116.5,116.58000183105469,115.19000244140625,115.23999786376953,74.11497497558594,17114500,0.0,0.0,0.0
2002-03-21,115.30000305175781,115.9000015258789,114.12000274658203,115.29000091552734,74.14714813232422,25846800,0.0,0.0,0.0
2002-03-22,115.5,115.94000244140625,114.69999694824219,115.04000091552734,73.98634338378906,15235400,0.0,0.0,0.0
2002-03-25,115.08999633789062,115.36000061035156,113.30000305175781,113.61000061035156,73.06668853759766,17499600,0.0,0.0,0.0
2002-03-26,113.5199966430664,115.0199966430664,113.47000122070312,114.2699966430664,73.49111938476562,19947600,0.0,0.0,0.0
2002-03-27,114.02999877929688,115.01000213623047,113.76000213623047,114.56999969482422,73.6841049194336,19020300,0.0,0.0,0.0
2002-03-28,114.97000122070312,115.7699966430664,114.5,114.5199966430664,73.65190887451172,17532900,0.0,0.0,0.0
2002-04-01,114.2300033569336,115.0999984741211,113.5,114.56999969482422,73.6841049194336,17711000,0.0,0.0,0.0
